INPUT:text	INPUT:word	INPUT:pronoun	OUTPUT:result	GOLDEN:result	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:task_id	ASSIGNMENT:assignment_id	ASSIGNMENT:task_suite_id	ASSIGNMENT:worker_id	ASSIGNMENT:status	ASSIGNMENT:started	ASSIGNMENT:submitted	ASSIGNMENT:accepted	ASSIGNMENT:reward
Пианист ударил пальцами по клавишам, и они отозвались раскатистым гулом.	клавишам	они	true				https://platform.toloka.ai/task/41009024/000271bf80--64ef39b6eced1c06c1a9667f	000271bf80--64ef36290308d50982a5a942	000271bf80--64ef39b6eced1c06c1a9667f	000271bf80--64ef39b6eced1c06c1a96674	2d6a0db081a9f2f210f4ec0f5b2dbc54	APPROVED	2023-08-30T12:44:38.980	2023-08-30T12:46:07.626	2023-08-30T12:46:07.626	0.022
Женя постучала в дверь Даше, но никто не отозвался. Она расстроилась.	Женя	Она	true	true			https://platform.toloka.ai/task/41009024/000271bf80--64ef39b8648b7249242a8a89	000271bf80--64ef36132409351a10c5f65c	000271bf80--64ef39b8648b7249242a8a89	000271bf80--64ef39b8648b7249242a8a86	b408d71952eeac5e687b386da4f3d728	APPROVED	2023-08-30T12:44:40.667	2023-08-30T12:45:19.985	2023-08-30T12:45:19.985	0.022
В конце концов, Стив, возможно, решил, что ноги и уши Марка были надежнее, чем его руки - и сознательно позволил ему сделать работу, которая лучше всего ему подходила.	Марка	его	true				https://platform.toloka.ai/task/41009024/000271bf80--64ef39b8648b7249242a8a89	000271bf80--64ef36260308d50982a5a79f	000271bf80--64ef39b8648b7249242a8a89	000271bf80--64ef39b8648b7249242a8a86	b408d71952eeac5e687b386da4f3d728	APPROVED	2023-08-30T12:44:40.667	2023-08-30T12:45:19.985	2023-08-30T12:45:19.985	0.022
Мэт сразу прошел в бюро, невольно начав заводиться, когда врезался в манекен мистера Блайта в испанской шляпе и римском плаще, и проклиная его себе под нос за то, что оказался на пути, как будто он был живым существом.	плаще	проклиная его	false				https://platform.toloka.ai/task/41009024/000271bf80--64ef39b8648b7249242a8a89	000271bf80--64ef36260308d50982a5a7f9	000271bf80--64ef39b8648b7249242a8a89	000271bf80--64ef39b8648b7249242a8a86	b408d71952eeac5e687b386da4f3d728	APPROVED	2023-08-30T12:44:40.667	2023-08-30T12:45:19.985	2023-08-30T12:45:19.985	0.022
Мод и Дора видели, как через прерию несутся поезда, из двигателей тянулись клубы черного дыма. Ревущие звуки их моторов и дикие, яростные свистки можно было услышать издалека. Лошади убежали, когда они увидели приближающийся поезд.	клубы	они увидели	false				https://platform.toloka.ai/task/41009024/000271bf80--64ef39b9aaabce428735d002	000271bf80--64ef36260308d50982a5a742	000271bf80--64ef39b9aaabce428735d002	000271bf80--64ef39b9aaabce428735cffc	10fa5cb6f5f199806c465e63e8a86ce2	APPROVED	2023-08-30T12:44:41.875	2023-08-30T12:47:17.589	2023-08-30T12:47:17.589	0.022
Птицам было приказано петь песни, чтобы их голоса услаждали слух императора.	Птицам	их	true				https://platform.toloka.ai/task/41009024/000271bf80--64ef39b9aaabce428735d002	000271bf80--64ef36280308d50982a5a8ca	000271bf80--64ef39b9aaabce428735d002	000271bf80--64ef39b9aaabce428735cffc	10fa5cb6f5f199806c465e63e8a86ce2	APPROVED	2023-08-30T12:44:41.875	2023-08-30T12:47:17.589	2023-08-30T12:47:17.589	0.022
Исследования посвящены трем видам рыб, которые недавно были найдены в Индийском океане. Они появились два года назад.	Исследования	Они	false	false			https://platform.toloka.ai/task/41009024/000271bf80--64ef39b9aaabce428735d002	000271bf80--64ef36132409351a10c5f65a	000271bf80--64ef39b9aaabce428735d002	000271bf80--64ef39b9aaabce428735cffc	10fa5cb6f5f199806c465e63e8a86ce2	APPROVED	2023-08-30T12:44:41.875	2023-08-30T12:47:17.589	2023-08-30T12:47:17.589	0.022
Пианист ударил пальцами по клавишам, и они отозвались раскатистым гулом.	клавишам	они	true				https://platform.toloka.ai/task/41009024/000271bf80--64ef39b9fd2be161870f6c59	000271bf80--64ef36290308d50982a5a942	000271bf80--64ef39b9fd2be161870f6c59	000271bf80--64ef39b9fd2be161870f6c4b	b3b37ade326de1584468f5993ea9e66d	APPROVED	2023-08-30T12:44:41.803	2023-08-30T12:45:34.935	2023-08-30T12:45:34.935	0.022
Билл передал Джону едва тронутую тарелку, потому что он был сыт.	Джону	он	false	false			https://platform.toloka.ai/task/41009024/000271bf80--64ef39b9fd2be161870f6c59	000271bf80--64ef36132409351a10c5f648	000271bf80--64ef39b9fd2be161870f6c59	000271bf80--64ef39b9fd2be161870f6c4b	b3b37ade326de1584468f5993ea9e66d	APPROVED	2023-08-30T12:44:41.803	2023-08-30T12:45:34.935	2023-08-30T12:45:34.935	0.022
Мэри впустила Салли в дом, потому что она пожалела её накануне, услуга за услугу.	Салли	она	true				https://platform.toloka.ai/task/41009024/000271bf80--64ef39b9fd2be161870f6c59	000271bf80--64ef36280308d50982a5a8d6	000271bf80--64ef39b9fd2be161870f6c59	000271bf80--64ef39b9fd2be161870f6c4b	b3b37ade326de1584468f5993ea9e66d	APPROVED	2023-08-30T12:44:41.803	2023-08-30T12:45:34.935	2023-08-30T12:45:34.935	0.022
В бальном зале у Мюриэль висит знаменитая картина кисти Сесиль д'Арбле с балериной, которой жмет ее туфелька.	балериной	ее	true				https://platform.toloka.ai/task/41009024/000271bf80--64ef39ba648b7249242a8adf	000271bf80--64ef36270308d50982a5a85c	000271bf80--64ef39ba648b7249242a8adf	000271bf80--64ef39ba648b7249242a8add	494a27fe10770167061b287720b452d0	APPROVED	2023-08-30T12:44:42.849	2023-08-30T12:45:45.030	2023-08-30T12:45:45.030	0.022
Мод и Дора видели, как через прерию несутся поезда, из двигателей тянулись клубы черного дыма. Ревущие звуки их моторов и дикие, яростные свистки можно было услышать издалека. Лошади убежали, когда они увидели приближающийся поезд.	клубы	они увидели	false				https://platform.toloka.ai/task/41009024/000271bf80--64ef39ba648b7249242a8adf	000271bf80--64ef36260308d50982a5a742	000271bf80--64ef39ba648b7249242a8adf	000271bf80--64ef39ba648b7249242a8add	494a27fe10770167061b287720b452d0	APPROVED	2023-08-30T12:44:42.849	2023-08-30T12:45:45.030	2023-08-30T12:45:45.030	0.022
Билл передал Джону едва тронутую тарелку, потому что он был сыт.	Джону	он	false	false			https://platform.toloka.ai/task/41009024/000271bf80--64ef39ba648b7249242a8adf	000271bf80--64ef36132409351a10c5f648	000271bf80--64ef39ba648b7249242a8adf	000271bf80--64ef39ba648b7249242a8add	494a27fe10770167061b287720b452d0	APPROVED	2023-08-30T12:44:42.849	2023-08-30T12:45:45.030	2023-08-30T12:45:45.030	0.022
Молния ударила в сосну. Она расколола ствол до основания.	Молния	Она	true				https://platform.toloka.ai/task/41009024/000271bf80--64ef39ba7c4751570106a228	000271bf80--64ef36290308d50982a5a95a	000271bf80--64ef39ba7c4751570106a228	000271bf80--64ef39ba7c4751570106a218	83641df1096bfc22148fbb5ff1bae375	APPROVED	2023-08-30T12:44:42.921	2023-08-30T12:45:36.057	2023-08-30T12:45:36.057	0.019
Многие начинали читать книги Пола и не могли оторваться. Они были так захвачены потому, что Пол так хорошо пишет.	Многие	Они	false	true			https://platform.toloka.ai/task/41009024/000271bf80--64ef39ba7c4751570106a228	000271bf80--64ef36132409351a10c5f64a	000271bf80--64ef39ba7c4751570106a228	000271bf80--64ef39ba7c4751570106a218	83641df1096bfc22148fbb5ff1bae375	APPROVED	2023-08-30T12:44:42.921	2023-08-30T12:45:36.057	2023-08-30T12:45:36.057	0.019
Шерил вздрогнула и спряталась от ветра за спину лейтенанта, но он ещё долго играл её волосами и пытался сорвать и унести вдаль её косынку.	лейтенанта	он	false				https://platform.toloka.ai/task/41009024/000271bf80--64ef39ba7c4751570106a228	000271bf80--64ef36290308d50982a5a93e	000271bf80--64ef39ba7c4751570106a228	000271bf80--64ef39ba7c4751570106a218	83641df1096bfc22148fbb5ff1bae375	APPROVED	2023-08-30T12:44:42.921	2023-08-30T12:45:36.057	2023-08-30T12:45:36.057	0.019
Мод и Дора видели, как через прерию несутся поезда, из двигателей тянулись клубы черного дыма. Ревущие звуки их моторов и дикие, яростные свистки можно было услышать издалека. Лошади убежали, когда они увидели приближающийся поезд.	клубы	они увидели	false				https://platform.toloka.ai/task/41009024/000271bf80--64ef39bb4990a07004fe4c96	000271bf80--64ef36260308d50982a5a742	000271bf80--64ef39bb4990a07004fe4c96	000271bf80--64ef39bb4990a07004fe4c71	652388480fbed0cfe02b3ea0427d5397	APPROVED	2023-08-30T12:44:43.799	2023-08-30T12:45:06.797	2023-08-30T12:45:06.797	0.019
У Мюриэль в бальном зале есть знаменитый портрет балерины. Десять лет назад она отдала большую часть своего собрания в музей Спрингфилда, но его сохранила, потому что он был самым любимым.	музей	его	false				https://platform.toloka.ai/task/41009024/000271bf80--64ef39bb4990a07004fe4c96	000271bf80--64ef36270308d50982a5a872	000271bf80--64ef39bb4990a07004fe4c96	000271bf80--64ef39bb4990a07004fe4c71	652388480fbed0cfe02b3ea0427d5397	APPROVED	2023-08-30T12:44:43.799	2023-08-30T12:45:06.797	2023-08-30T12:45:06.797	0.019
Пит завидует Мартину, потому что он добился многого.	Мартину	он добился	true	true			https://platform.toloka.ai/task/41009024/000271bf80--64ef39bb4990a07004fe4c96	000271bf80--64ef36132409351a10c5f662	000271bf80--64ef39bb4990a07004fe4c96	000271bf80--64ef39bb4990a07004fe4c71	652388480fbed0cfe02b3ea0427d5397	APPROVED	2023-08-30T12:44:43.799	2023-08-30T12:45:06.797	2023-08-30T12:45:06.797	0.019
Мистер Тейлор был человеком с неуверенным характером и предпочитал думать, что Дэвид был просто неотесанный чурбан, и что любые проекты, которые он начинал, были просто еще одним доказательством его врожденного идиотизма.	Дэвид	он	true				https://platform.toloka.ai/task/41009024/000271bf80--64ef39bb648b7249242a8b37	000271bf80--64ef36260308d50982a5a78e	000271bf80--64ef39bb648b7249242a8b37	000271bf80--64ef39bb648b7249242a8b30	8e3fb1e85dd57c27dbbbccc571401b18	APPROVED	2023-08-30T12:44:43.791	2023-08-30T12:45:14.396	2023-08-30T12:45:14.396	0.022
Зоя посмотрела на мать и поняла, что на чужой беде счастья не построишь, и она была не права, убеждая старушку в этом.	мать	она	false				https://platform.toloka.ai/task/41009024/000271bf80--64ef39bb648b7249242a8b37	000271bf80--64ef36290308d50982a5a94e	000271bf80--64ef39bb648b7249242a8b37	000271bf80--64ef39bb648b7249242a8b30	8e3fb1e85dd57c27dbbbccc571401b18	APPROVED	2023-08-30T12:44:43.791	2023-08-30T12:45:14.396	2023-08-30T12:45:14.396	0.022
Мадонна уволила свою инструкторшу, потому что ее раздражал ее парень.	Мадонна	ее парень	false	false			https://platform.toloka.ai/task/41009024/000271bf80--64ef39bb648b7249242a8b37	000271bf80--64ef36132409351a10c5f652	000271bf80--64ef39bb648b7249242a8b37	000271bf80--64ef39bb648b7249242a8b30	8e3fb1e85dd57c27dbbbccc571401b18	APPROVED	2023-08-30T12:44:43.791	2023-08-30T12:45:14.396	2023-08-30T12:45:14.396	0.022
Птицам было приказано петь песни, чтобы их голоса услаждали слух императора.	Птицам	их	true				https://platform.toloka.ai/task/41009024/000271bf80--64ef39be11fcd81de5cc39a9	000271bf80--64ef36280308d50982a5a8ca	000271bf80--64ef39be11fcd81de5cc39a9	000271bf80--64ef39be11fcd81de5cc39a5	9809785e1b744209a9c9110eaafebde7	APPROVED	2023-08-30T12:44:46.106	2023-08-30T12:45:19.142	2023-08-30T12:45:19.142	0.019
