INPUT:string1	INPUT:string2	OUTPUT:length	GOLDEN:length	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:task_id	ASSIGNMENT:assignment_id	ASSIGNMENT:task_suite_id	ASSIGNMENT:worker_id	ASSIGNMENT:status	ASSIGNMENT:started	ASSIGNMENT:submitted	ASSIGNMENT:accepted	ASSIGNMENT:reward
OUHYGUWVASVBWFCTEICVUNXMJWR	FZMVVWRXCEOIACNJJTUSRRVVDTOT	10				https://platform.toloka.ai/task/41565705/00027a3e09--6516fae3495d233df33dfe55	00027a3e09--6516f36d15b13a5af6053a0e	00027a3e09--6516fae3495d233df33dfe55	00027a3e09--6516fae3495d233df33dfe52	21f3bdedd915ab667ee888b890508534	APPROVED	2023-09-29T16:27:15.769	2023-09-29T16:28:17.194	2023-09-29T16:28:17.194	0.0290000000
APVUBJSN	AVBEJS	5	5			https://platform.toloka.ai/task/41565705/00027a3e09--6516fae3495d233df33dfe55	00027a3e09--6516f3589ed8a304702aa869	00027a3e09--6516fae3495d233df33dfe55	00027a3e09--6516fae3495d233df33dfe52	21f3bdedd915ab667ee888b890508534	APPROVED	2023-09-29T16:27:15.769	2023-09-29T16:28:17.194	2023-09-29T16:28:17.194	0.0290000000
AIKWBZYEJUTAYMJMWM	YAEB	2				https://platform.toloka.ai/task/41565705/00027a3e09--6516faec4dc98f156eb13002	00027a3e09--6516f36d15b13a5af60539a5	00027a3e09--6516faec4dc98f156eb13002	00027a3e09--6516faec4dc98f156eb13000	9dec9ff7db0fc449f6d6f07a673ff5d6	APPROVED	2023-09-29T16:27:24.136	2023-09-29T16:29:49.428	2023-09-29T16:29:49.428	0.0290000000
RXTEN	RDTRENI	4	4			https://platform.toloka.ai/task/41565705/00027a3e09--6516faec4dc98f156eb13002	00027a3e09--6516f3589ed8a304702aa871	00027a3e09--6516faec4dc98f156eb13002	00027a3e09--6516faec4dc98f156eb13000	9dec9ff7db0fc449f6d6f07a673ff5d6	APPROVED	2023-09-29T16:27:24.136	2023-09-29T16:29:49.428	2023-09-29T16:29:49.428	0.0290000000
IVZSNRWSEXWQGKKWLSNIRGIKCYQGVY	QAQURAPQRBCEJ	4				https://platform.toloka.ai/task/41565705/00027a3e09--6516faec4dc98f156eb13002	00027a3e09--6516f36d15b13a5af6053a1e	00027a3e09--6516faec4dc98f156eb13002	00027a3e09--6516faec4dc98f156eb13000	9dec9ff7db0fc449f6d6f07a673ff5d6	APPROVED	2023-09-29T16:27:24.136	2023-09-29T16:29:49.428	2023-09-29T16:29:49.428	0.0290000000
IFDMLJSPJDYOLAMOGVQRUWHON	HVX	1				https://platform.toloka.ai/task/41565705/00027a3e09--6516faec827c067dd034a0b8	00027a3e09--6516f36d15b13a5af6053a37	00027a3e09--6516faec827c067dd034a0b8	00027a3e09--6516faec827c067dd034a0b4	bce875d8367f248de43a2a968e63792a	APPROVED	2023-09-29T16:27:24.443	2023-09-29T16:28:07.569	2023-09-29T16:28:07.569	0.0290000000
RXTEN	RDTRENI	4	4			https://platform.toloka.ai/task/41565705/00027a3e09--6516faec827c067dd034a0b8	00027a3e09--6516f3589ed8a304702aa871	00027a3e09--6516faec827c067dd034a0b8	00027a3e09--6516faec827c067dd034a0b4	bce875d8367f248de43a2a968e63792a	APPROVED	2023-09-29T16:27:24.443	2023-09-29T16:28:07.569	2023-09-29T16:28:07.569	0.0290000000
IOKMVXMQWTVLOATGLJITGACLTUQP	QYMAIGDSVA	3				https://platform.toloka.ai/task/41565705/00027a3e09--6516faec827c067dd034a0b8	00027a3e09--6516f36c15b13a5af605397c	00027a3e09--6516faec827c067dd034a0b8	00027a3e09--6516faec827c067dd034a0b4	bce875d8367f248de43a2a968e63792a	APPROVED	2023-09-29T16:27:24.443	2023-09-29T16:28:07.569	2023-09-29T16:28:07.569	0.0290000000
E	JQLHMFZMQCXLHIZGTNOOIMPVDECJYQE	1				https://platform.toloka.ai/task/41565705/00027a3e09--6516faee827c067dd034a0e1	00027a3e09--6516f36d15b13a5af60539e4	00027a3e09--6516faee827c067dd034a0e1	00027a3e09--6516faee827c067dd034a0df	f61f54f806340f8fbe22fc0fbed63a78	APPROVED	2023-09-29T16:27:26.868	2023-09-29T16:28:08.634	2023-09-29T16:28:08.634	0.0290000000
LRLHDQBJFPABPSMAE	UITUHOOFSOHNOQR	1				https://platform.toloka.ai/task/41565705/00027a3e09--6516faee827c067dd034a0e1	00027a3e09--6516f36d15b13a5af60539d1	00027a3e09--6516faee827c067dd034a0e1	00027a3e09--6516faee827c067dd034a0df	f61f54f806340f8fbe22fc0fbed63a78	APPROVED	2023-09-29T16:27:26.868	2023-09-29T16:28:08.634	2023-09-29T16:28:08.634	0.0290000000
KJ	ZEXQQHFXWEFJDHRFCOP	1	1			https://platform.toloka.ai/task/41565705/00027a3e09--6516faee827c067dd034a0e1	00027a3e09--6516f3589ed8a304702aa873	00027a3e09--6516faee827c067dd034a0e1	00027a3e09--6516faee827c067dd034a0df	f61f54f806340f8fbe22fc0fbed63a78	APPROVED	2023-09-29T16:27:26.868	2023-09-29T16:28:08.634	2023-09-29T16:28:08.634	0.0290000000
IOKMVXMQWTVLOATGLJITGACLTUQP	QYMAIGDSVA	7				https://platform.toloka.ai/task/41565705/00027a3e09--6516faf615b13a5af6068b0c	00027a3e09--6516f36c15b13a5af605397c	00027a3e09--6516faf615b13a5af6068b0c	00027a3e09--6516faf615b13a5af6068b05	f0e19f553dda9db0ae12a42c48e9bd3b	APPROVED	2023-09-29T16:27:34.093	2023-09-29T16:28:21.796	2023-09-29T16:28:21.796	0.0290000000
UTDYABYGAEYXLYBQUXTBIUKEMOCTCPIYWTFZDY	WKRCMZISLELWPCWYQKYD	9				https://platform.toloka.ai/task/41565705/00027a3e09--6516faf615b13a5af6068b0c	00027a3e09--6516f36d15b13a5af60539a9	00027a3e09--6516faf615b13a5af6068b0c	00027a3e09--6516faf615b13a5af6068b05	f0e19f553dda9db0ae12a42c48e9bd3b	APPROVED	2023-09-29T16:27:34.093	2023-09-29T16:28:21.796	2023-09-29T16:28:21.796	0.0290000000
CTXMKP	CTAVMK	4	4			https://platform.toloka.ai/task/41565705/00027a3e09--6516faf615b13a5af6068b0c	00027a3e09--6516f3589ed8a304702aa86f	00027a3e09--6516faf615b13a5af6068b0c	00027a3e09--6516faf615b13a5af6068b05	f0e19f553dda9db0ae12a42c48e9bd3b	APPROVED	2023-09-29T16:27:34.093	2023-09-29T16:28:21.796	2023-09-29T16:28:21.796	0.0290000000
JOU	FQJMCXUN	2	2			https://platform.toloka.ai/task/41565705/00027a3e09--6516faf74dc98f156eb132d4	00027a3e09--6516f3589ed8a304702aa863	00027a3e09--6516faf74dc98f156eb132d4	00027a3e09--6516faf74dc98f156eb132c9	d22ad0df983f4e7185aef69b171aea86	APPROVED	2023-09-29T16:27:35.746	2023-09-29T16:28:41.977	2023-09-29T16:28:41.977	0.0290000000
GYRXTMRF	ERMXHIWJVVDXSFZZWXGCKJINRSEK	2				https://platform.toloka.ai/task/41565705/00027a3e09--6516faf74dc98f156eb132d4	00027a3e09--6516f36d15b13a5af6053a0a	00027a3e09--6516faf74dc98f156eb132d4	00027a3e09--6516faf74dc98f156eb132c9	d22ad0df983f4e7185aef69b171aea86	APPROVED	2023-09-29T16:27:35.746	2023-09-29T16:28:41.977	2023-09-29T16:28:41.977	0.0290000000
GSURBVQUO	LJPTLXDVTODVWGTTE	1				https://platform.toloka.ai/task/41565705/00027a3e09--6516faf74dc98f156eb132d4	00027a3e09--6516f36d15b13a5af6053a18	00027a3e09--6516faf74dc98f156eb132d4	00027a3e09--6516faf74dc98f156eb132c9	d22ad0df983f4e7185aef69b171aea86	APPROVED	2023-09-29T16:27:35.746	2023-09-29T16:28:41.977	2023-09-29T16:28:41.977	0.0290000000
APVUBJSN	AVBEJS	5	5			https://platform.toloka.ai/task/41565705/00027a3e09--6516fb0415b13a5af6068d32	00027a3e09--6516f3589ed8a304702aa869	00027a3e09--6516fb0415b13a5af6068d32	00027a3e09--6516fb0315b13a5af6068d2a	ad3ff9a450cc92e1e1c341e9864e5606	APPROVED	2023-09-29T16:27:48.002	2023-09-29T16:28:55.333	2023-09-29T16:28:55.333	0.0290000000
IOKMVXMQWTVLOATGLJITGACLTUQP	QYMAIGDSVA	3				https://platform.toloka.ai/task/41565705/00027a3e09--6516fb0415b13a5af6068d32	00027a3e09--6516f36c15b13a5af605397c	00027a3e09--6516fb0415b13a5af6068d32	00027a3e09--6516fb0315b13a5af6068d2a	ad3ff9a450cc92e1e1c341e9864e5606	APPROVED	2023-09-29T16:27:48.002	2023-09-29T16:28:55.333	2023-09-29T16:28:55.333	0.0290000000
KGXYANEWESOBTZQDWWQM	VPRXCIKQCOUGCONAMXDDOSTZXQY	4				https://platform.toloka.ai/task/41565705/00027a3e09--6516fb0415b13a5af6068d32	00027a3e09--6516f36c15b13a5af6053984	00027a3e09--6516fb0415b13a5af6068d32	00027a3e09--6516fb0315b13a5af6068d2a	ad3ff9a450cc92e1e1c341e9864e5606	APPROVED	2023-09-29T16:27:48.002	2023-09-29T16:28:55.333	2023-09-29T16:28:55.333	0.0290000000
GYRXTMRF	ERMXHIWJVVDXSFZZWXGCKJINRSEK	2				https://platform.toloka.ai/task/41565705/00027a3e09--6516fb19e4173738521e91fb	00027a3e09--6516f36d15b13a5af6053a0a	00027a3e09--6516fb19e4173738521e91fb	00027a3e09--6516fb19e4173738521e91f8	bce875d8367f248de43a2a968e63792a	APPROVED	2023-09-29T16:28:09.257	2023-09-29T16:29:15.967	2023-09-29T16:29:15.967	0.0290000000
LRLHDQBJFPABPSMAE	UITUHOOFSOHNOQR	1				https://platform.toloka.ai/task/41565705/00027a3e09--6516fb19e4173738521e91fb	00027a3e09--6516f36d15b13a5af60539d1	00027a3e09--6516fb19e4173738521e91fb	00027a3e09--6516fb19e4173738521e91f8	bce875d8367f248de43a2a968e63792a	APPROVED	2023-09-29T16:28:09.257	2023-09-29T16:29:15.967	2023-09-29T16:29:15.967	0.0290000000
JMCYPGB	JMSCYB	5	5			https://platform.toloka.ai/task/41565705/00027a3e09--6516fb19e4173738521e91fb	00027a3e09--6516f3589ed8a304702aa867	00027a3e09--6516fb19e4173738521e91fb	00027a3e09--6516fb19e4173738521e91f8	bce875d8367f248de43a2a968e63792a	APPROVED	2023-09-29T16:28:09.257	2023-09-29T16:29:15.967	2023-09-29T16:29:15.967	0.0290000000
GRVNJDUQSEAJUXVPNJ	RHUPI	3				https://platform.toloka.ai/task/41565705/00027a3e09--6516fb248879a44e7026e644	00027a3e09--6516f36c15b13a5af605396e	00027a3e09--6516fb248879a44e7026e644	00027a3e09--6516fb248879a44e7026e642	f61f54f806340f8fbe22fc0fbed63a78	APPROVED	2023-09-29T16:28:20.972	2023-09-29T16:30:05.242	2023-09-29T16:30:05.242	0.0290000000
UTDYABYGAEYXLYBQUXTBIUKEMOCTCPIYWTFZDY	WKRCMZISLELWPCWYQKYD	1				https://platform.toloka.ai/task/41565705/00027a3e09--6516fb248879a44e7026e644	00027a3e09--6516f36d15b13a5af60539a9	00027a3e09--6516fb248879a44e7026e644	00027a3e09--6516fb248879a44e7026e642	f61f54f806340f8fbe22fc0fbed63a78	APPROVED	2023-09-29T16:28:20.972	2023-09-29T16:30:05.242	2023-09-29T16:30:05.242	0.0290000000
DYLI	SVETDCGL	2	2			https://platform.toloka.ai/task/41565705/00027a3e09--6516fb248879a44e7026e644	00027a3e09--6516f3589ed8a304702aa865	00027a3e09--6516fb248879a44e7026e644	00027a3e09--6516fb248879a44e7026e642	f61f54f806340f8fbe22fc0fbed63a78	APPROVED	2023-09-29T16:28:20.972	2023-09-29T16:30:05.242	2023-09-29T16:30:05.242	0.0290000000
YCUBNJ	YCYXBVJ	4	4			https://platform.toloka.ai/task/41565705/00027a3e09--6516fb2c9ed8a304702c2787	00027a3e09--6516f3589ed8a304702aa861	00027a3e09--6516fb2c9ed8a304702c2787	00027a3e09--6516fb2c9ed8a304702c2785	21f3bdedd915ab667ee888b890508534	APPROVED	2023-09-29T16:28:28.086	2023-09-29T16:29:19.160	2023-09-29T16:29:19.160	0.0290000000
JATEJYRACFQCNKVZLRMBWAONBZZHVUGGHERVGQL	VUWWJRCYFXOFSLEEZBPVNQCUMXXJWUIPAJOJQ	11				https://platform.toloka.ai/task/41565705/00027a3e09--6516fb2c9ed8a304702c2787	00027a3e09--6516f36d15b13a5af60539af	00027a3e09--6516fb2c9ed8a304702c2787	00027a3e09--6516fb2c9ed8a304702c2785	21f3bdedd915ab667ee888b890508534	APPROVED	2023-09-29T16:28:28.086	2023-09-29T16:29:19.160	2023-09-29T16:29:19.160	0.0290000000
AIKWBZYEJUTAYMJMWM	YAEB	2				https://platform.toloka.ai/task/41565705/00027a3e09--6516fb2c9ed8a304702c2787	00027a3e09--6516f36d15b13a5af60539a5	00027a3e09--6516fb2c9ed8a304702c2787	00027a3e09--6516fb2c9ed8a304702c2785	21f3bdedd915ab667ee888b890508534	APPROVED	2023-09-29T16:28:28.086	2023-09-29T16:29:19.160	2023-09-29T16:29:19.160	0.0290000000
AIKWBZYEJUTAYMJMWM	YAEB	4				https://platform.toloka.ai/task/41565705/00027a3e09--6516fb34495d233df33e0d61	00027a3e09--6516f36d15b13a5af60539a5	00027a3e09--6516fb34495d233df33e0d61	00027a3e09--6516fb34495d233df33e0d5e	f0e19f553dda9db0ae12a42c48e9bd3b	APPROVED	2023-09-29T16:28:36.149	2023-09-29T16:28:56.862	2023-09-29T16:28:56.862	0.0290000000
OGK	MLDIFUTYN	1	0			https://platform.toloka.ai/task/41565705/00027a3e09--6516fb34495d233df33e0d61	00027a3e09--6516f3589ed8a304702aa85b	00027a3e09--6516fb34495d233df33e0d61	00027a3e09--6516fb34495d233df33e0d5e	f0e19f553dda9db0ae12a42c48e9bd3b	APPROVED	2023-09-29T16:28:36.149	2023-09-29T16:28:56.862	2023-09-29T16:28:56.862	0.0290000000
JATEJYRACFQCNKVZLRMBWAONBZZHVUGGHERVGQL	VUWWJRCYFXOFSLEEZBPVNQCUMXXJWUIPAJOJQ	14				https://platform.toloka.ai/task/41565705/00027a3e09--6516fb34495d233df33e0d61	00027a3e09--6516f36d15b13a5af60539af	00027a3e09--6516fb34495d233df33e0d61	00027a3e09--6516fb34495d233df33e0d5e	f0e19f553dda9db0ae12a42c48e9bd3b	APPROVED	2023-09-29T16:28:36.149	2023-09-29T16:28:56.862	2023-09-29T16:28:56.862	0.0290000000
YSUYZJDMLHTCD	GMLSIMPTDDISZMCCALELHGDLDS	8				https://platform.toloka.ai/task/41565705/00027a3e09--6516fb3b15b13a5af6069703	00027a3e09--6516f36d15b13a5af60539c5	00027a3e09--6516fb3b15b13a5af6069703	00027a3e09--6516fb3b15b13a5af60696fd	d22ad0df983f4e7185aef69b171aea86	APPROVED	2023-09-29T16:28:43.673	2023-09-29T16:30:49.056	2023-09-29T16:30:49.056	0.0290000000
CTXMKP	CTAVMK	4	4			https://platform.toloka.ai/task/41565705/00027a3e09--6516fb3b15b13a5af6069703	00027a3e09--6516f3589ed8a304702aa85d	00027a3e09--6516fb3b15b13a5af6069703	00027a3e09--6516fb3b15b13a5af60696fd	d22ad0df983f4e7185aef69b171aea86	APPROVED	2023-09-29T16:28:43.673	2023-09-29T16:30:49.056	2023-09-29T16:30:49.056	0.0290000000
IVZSNRWSEXWQGKKWLSNIRGIKCYQGVY	QAQURAPQRBCEJ	4				https://platform.toloka.ai/task/41565705/00027a3e09--6516fb3b15b13a5af6069703	00027a3e09--6516f36d15b13a5af6053a1e	00027a3e09--6516fb3b15b13a5af6069703	00027a3e09--6516fb3b15b13a5af60696fd	d22ad0df983f4e7185aef69b171aea86	APPROVED	2023-09-29T16:28:43.673	2023-09-29T16:30:49.056	2023-09-29T16:30:49.056	0.0290000000
KGXYANEWESOBTZQDWWQM	VPRXCIKQCOUGCONAMXDDOSTZXQY	4				https://platform.toloka.ai/task/41565705/00027a3e09--6516fb3e9ed8a304702c2a7d	00027a3e09--6516f36c15b13a5af6053984	00027a3e09--6516fb3e9ed8a304702c2a7d	00027a3e09--6516fb3e9ed8a304702c2a7b	fc6e5caa3dc328e7558b072e6607e399	APPROVED	2023-09-29T16:28:46.720	2023-09-29T16:36:33.689	2023-09-29T16:36:33.689	0.0290000000
KDTIKI	NQWDRRETSY	2	2			https://platform.toloka.ai/task/41565705/00027a3e09--6516fb3e9ed8a304702c2a7d	00027a3e09--6516f3589ed8a304702aa84f	00027a3e09--6516fb3e9ed8a304702c2a7d	00027a3e09--6516fb3e9ed8a304702c2a7b	fc6e5caa3dc328e7558b072e6607e399	APPROVED	2023-09-29T16:28:46.720	2023-09-29T16:36:33.689	2023-09-29T16:36:33.689	0.0290000000
IOKMVXMQWTVLOATGLJITGACLTUQP	QYMAIGDSVA	3				https://platform.toloka.ai/task/41565705/00027a3e09--6516fb3e9ed8a304702c2a7d	00027a3e09--6516f36c15b13a5af605397c	00027a3e09--6516fb3e9ed8a304702c2a7d	00027a3e09--6516fb3e9ed8a304702c2a7b	fc6e5caa3dc328e7558b072e6607e399	APPROVED	2023-09-29T16:28:46.720	2023-09-29T16:36:33.689	2023-09-29T16:36:33.689	0.0290000000
GYRXTMRF	ERMXHIWJVVDXSFZZWXGCKJINRSEK	1				https://platform.toloka.ai/task/41565705/00027a3e09--6516fb488879a44e7026ec31	00027a3e09--6516f36d15b13a5af6053a0a	00027a3e09--6516fb488879a44e7026ec31	00027a3e09--6516fb488879a44e7026ec2e	ad3ff9a450cc92e1e1c341e9864e5606	APPROVED	2023-09-29T16:28:56.797	2023-09-29T16:29:46.277	2023-09-29T16:29:46.277	0.0290000000
E	JQLHMFZMQCXLHIZGTNOOIMPVDECJYQE	1				https://platform.toloka.ai/task/41565705/00027a3e09--6516fb488879a44e7026ec31	00027a3e09--6516f36d15b13a5af60539e4	00027a3e09--6516fb488879a44e7026ec31	00027a3e09--6516fb488879a44e7026ec2e	ad3ff9a450cc92e1e1c341e9864e5606	APPROVED	2023-09-29T16:28:56.797	2023-09-29T16:29:46.277	2023-09-29T16:29:46.277	0.0290000000
QDADC	WGUMJPMWVEKGML	0	0			https://platform.toloka.ai/task/41565705/00027a3e09--6516fb488879a44e7026ec31	00027a3e09--6516f3589ed8a304702aa855	00027a3e09--6516fb488879a44e7026ec31	00027a3e09--6516fb488879a44e7026ec2e	ad3ff9a450cc92e1e1c341e9864e5606	APPROVED	2023-09-29T16:28:56.797	2023-09-29T16:29:46.277	2023-09-29T16:29:46.277	0.0290000000
YCUBNJ	YCYXBVJ	4	4			https://platform.toloka.ai/task/41565705/00027a3e09--6516fb4a827c067dd034ad6b	00027a3e09--6516f3589ed8a304702aa861	00027a3e09--6516fb4a827c067dd034ad6b	00027a3e09--6516fb4a827c067dd034ad69	f0e19f553dda9db0ae12a42c48e9bd3b	APPROVED	2023-09-29T16:28:58.362	2023-09-29T16:29:29.362	2023-09-29T16:29:29.362	0.0290000000
IFDMLJSPJDYOLAMOGVQRUWHON	HVX	2				https://platform.toloka.ai/task/41565705/00027a3e09--6516fb4a827c067dd034ad6b	00027a3e09--6516f36d15b13a5af6053a37	00027a3e09--6516fb4a827c067dd034ad6b	00027a3e09--6516fb4a827c067dd034ad69	f0e19f553dda9db0ae12a42c48e9bd3b	APPROVED	2023-09-29T16:28:58.362	2023-09-29T16:29:29.362	2023-09-29T16:29:29.362	0.0290000000
JKHKOAMOZX	TBWH	1				https://platform.toloka.ai/task/41565705/00027a3e09--6516fb4a827c067dd034ad6b	00027a3e09--6516f36c15b13a5af6053971	00027a3e09--6516fb4a827c067dd034ad6b	00027a3e09--6516fb4a827c067dd034ad69	f0e19f553dda9db0ae12a42c48e9bd3b	APPROVED	2023-09-29T16:28:58.362	2023-09-29T16:29:29.362	2023-09-29T16:29:29.362	0.0290000000
KDTIKI	NQWDRRETSY	2	2			https://platform.toloka.ai/task/41565705/00027a3e09--6516fb604dc98f156eb146e7	00027a3e09--6516f3589ed8a304702aa84f	00027a3e09--6516fb604dc98f156eb146e7	00027a3e09--6516fb604dc98f156eb146de	bce875d8367f248de43a2a968e63792a	APPROVED	2023-09-29T16:29:20.749	2023-09-29T16:31:18.200	2023-09-29T16:31:18.200	0.0290000000
UORFMMIEHLGHPVRLDQREMFEBIFHHGF	AMAKCZVXDJX	3				https://platform.toloka.ai/task/41565705/00027a3e09--6516fb604dc98f156eb146e7	00027a3e09--6516f36d15b13a5af6053a08	00027a3e09--6516fb604dc98f156eb146e7	00027a3e09--6516fb604dc98f156eb146de	bce875d8367f248de43a2a968e63792a	APPROVED	2023-09-29T16:29:20.749	2023-09-29T16:31:18.200	2023-09-29T16:31:18.200	0.0290000000
YSUYZJDMLHTCD	GMLSIMPTDDISZMCCALELHGDLDS	5				https://platform.toloka.ai/task/41565705/00027a3e09--6516fb604dc98f156eb146e7	00027a3e09--6516f36d15b13a5af60539c5	00027a3e09--6516fb604dc98f156eb146e7	00027a3e09--6516fb604dc98f156eb146de	bce875d8367f248de43a2a968e63792a	APPROVED	2023-09-29T16:29:20.749	2023-09-29T16:31:18.200	2023-09-29T16:31:18.200	0.0290000000
IOKMVXMQWTVLOATGLJITGACLTUQP	QYMAIGDSVA	5				https://platform.toloka.ai/task/41565705/00027a3e09--6516fb60bded9655b680155b	00027a3e09--6516f36c15b13a5af605397c	00027a3e09--6516fb60bded9655b680155b	00027a3e09--6516fb60bded9655b6801558	21f3bdedd915ab667ee888b890508534	APPROVED	2023-09-29T16:29:20.542	2023-09-29T16:30:12.411	2023-09-29T16:30:12.411	0.0290000000
CLYUXYBX	JSCLYUY	5	5			https://platform.toloka.ai/task/41565705/00027a3e09--6516fb60bded9655b680155b	00027a3e09--6516f3589ed8a304702aa86b	00027a3e09--6516fb60bded9655b680155b	00027a3e09--6516fb60bded9655b6801558	21f3bdedd915ab667ee888b890508534	APPROVED	2023-09-29T16:29:20.542	2023-09-29T16:30:12.411	2023-09-29T16:30:12.411	0.0290000000
KGXYANEWESOBTZQDWWQM	VPRXCIKQCOUGCONAMXDDOSTZXQY	7				https://platform.toloka.ai/task/41565705/00027a3e09--6516fb60bded9655b680155b	00027a3e09--6516f36c15b13a5af6053984	00027a3e09--6516fb60bded9655b680155b	00027a3e09--6516fb60bded9655b6801558	21f3bdedd915ab667ee888b890508534	APPROVED	2023-09-29T16:29:20.542	2023-09-29T16:30:12.411	2023-09-29T16:30:12.411	0.0290000000
KDTIKI	NQWDRRETSY	2	2			https://platform.toloka.ai/task/41565705/00027a3e09--6516fb6b495d233df33e15bc	00027a3e09--6516f3589ed8a304702aa84f	00027a3e09--6516fb6b495d233df33e15bc	00027a3e09--6516fb6b495d233df33e15b9	f0e19f553dda9db0ae12a42c48e9bd3b	APPROVED	2023-09-29T16:29:31.087	2023-09-29T16:29:57.586	2023-09-29T16:29:57.586	0.0290000000
LRLHDQBJFPABPSMAE	UITUHOOFSOHNOQR	8				https://platform.toloka.ai/task/41565705/00027a3e09--6516fb6b495d233df33e15bc	00027a3e09--6516f36d15b13a5af60539d1	00027a3e09--6516fb6b495d233df33e15bc	00027a3e09--6516fb6b495d233df33e15b9	f0e19f553dda9db0ae12a42c48e9bd3b	APPROVED	2023-09-29T16:29:31.087	2023-09-29T16:29:57.586	2023-09-29T16:29:57.586	0.0290000000
EZU	EQQNRDHPSTXBGBFYNUYEDCZLAKZR	3				https://platform.toloka.ai/task/41565705/00027a3e09--6516fb6b495d233df33e15bc	00027a3e09--6516f36c15b13a5af605398e	00027a3e09--6516fb6b495d233df33e15bc	00027a3e09--6516fb6b495d233df33e15b9	f0e19f553dda9db0ae12a42c48e9bd3b	APPROVED	2023-09-29T16:29:31.087	2023-09-29T16:29:57.586	2023-09-29T16:29:57.586	0.0290000000
YSUYZJDMLHTCD	GMLSIMPTDDISZMCCALELHGDLDS	1				https://platform.toloka.ai/task/41565705/00027a3e09--6516fb7e02bac216571f3bf9	00027a3e09--6516f36d15b13a5af60539c5	00027a3e09--6516fb7e02bac216571f3bf9	00027a3e09--6516fb7e02bac216571f3bef	ad3ff9a450cc92e1e1c341e9864e5606	APPROVED	2023-09-29T16:29:50.286	2023-09-29T16:31:49.942	2023-09-29T16:31:49.942	0.0290000000
RXTEN	RDTRENI	4	4			https://platform.toloka.ai/task/41565705/00027a3e09--6516fb7e02bac216571f3bf9	00027a3e09--6516f3589ed8a304702aa871	00027a3e09--6516fb7e02bac216571f3bf9	00027a3e09--6516fb7e02bac216571f3bef	ad3ff9a450cc92e1e1c341e9864e5606	APPROVED	2023-09-29T16:29:50.286	2023-09-29T16:31:49.942	2023-09-29T16:31:49.942	0.0290000000
TUPGGABJVZLAIMTKVBXANLBCUOWWWQRRKAADLAC	UQVYNDLJLMO	1				https://platform.toloka.ai/task/41565705/00027a3e09--6516fb7e02bac216571f3bf9	00027a3e09--6516f36c15b13a5af6053993	00027a3e09--6516fb7e02bac216571f3bf9	00027a3e09--6516fb7e02bac216571f3bef	ad3ff9a450cc92e1e1c341e9864e5606	APPROVED	2023-09-29T16:29:50.286	2023-09-29T16:31:49.942	2023-09-29T16:31:49.942	0.0290000000
YSUYZJDMLHTCD	GMLSIMPTDDISZMCCALELHGDLDS	6				https://platform.toloka.ai/task/41565705/00027a3e09--6516fb7e9ed8a304702c38e0	00027a3e09--6516f36d15b13a5af60539c5	00027a3e09--6516fb7e9ed8a304702c38e0	00027a3e09--6516fb7e9ed8a304702c38d7	9dec9ff7db0fc449f6d6f07a673ff5d6	APPROVED	2023-09-29T16:29:50.611	2023-09-29T16:43:52.560	2023-09-29T16:43:52.560	0.0290000000
SDRUNGAQEWIMPGFIIGNZMSJZBPMH	JYMIRNZHFFNJIQUIZVBRFNDHHLPBHATBMJNWGDQ	8				https://platform.toloka.ai/task/41565705/00027a3e09--6516fb7e9ed8a304702c38e0	00027a3e09--6516f36d15b13a5af6053a0c	00027a3e09--6516fb7e9ed8a304702c38e0	00027a3e09--6516fb7e9ed8a304702c38d7	9dec9ff7db0fc449f6d6f07a673ff5d6	APPROVED	2023-09-29T16:29:50.611	2023-09-29T16:43:52.560	2023-09-29T16:43:52.560	0.0290000000
CLYUXYBX	JSCLYUY	5	5			https://platform.toloka.ai/task/41565705/00027a3e09--6516fb7e9ed8a304702c38e0	00027a3e09--6516f3589ed8a304702aa86b	00027a3e09--6516fb7e9ed8a304702c38e0	00027a3e09--6516fb7e9ed8a304702c38d7	9dec9ff7db0fc449f6d6f07a673ff5d6	APPROVED	2023-09-29T16:29:50.611	2023-09-29T16:43:52.560	2023-09-29T16:43:52.560	0.0290000000
TUPGGABJVZLAIMTKVBXANLBCUOWWWQRRKAADLAC	UQVYNDLJLMO	8				https://platform.toloka.ai/task/41565705/00027a3e09--6516fb87827c067dd034b8a9	00027a3e09--6516f36c15b13a5af6053993	00027a3e09--6516fb87827c067dd034b8a9	00027a3e09--6516fb87827c067dd034b8a1	f0e19f553dda9db0ae12a42c48e9bd3b	APPROVED	2023-09-29T16:29:59.190	2023-09-29T16:30:57.042	2023-09-29T16:30:57.042	0.0290000000
CTXMKP	CTAVMK	4	4			https://platform.toloka.ai/task/41565705/00027a3e09--6516fb87827c067dd034b8a9	00027a3e09--6516f3589ed8a304702aa85d	00027a3e09--6516fb87827c067dd034b8a9	00027a3e09--6516fb87827c067dd034b8a1	f0e19f553dda9db0ae12a42c48e9bd3b	APPROVED	2023-09-29T16:29:59.190	2023-09-29T16:30:57.042	2023-09-29T16:30:57.042	0.0290000000
