INPUT:formula	OUTPUT:result	GOLDEN:result	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:task_id	ASSIGNMENT:assignment_id	ASSIGNMENT:task_suite_id	ASSIGNMENT:worker_id	ASSIGNMENT:status	ASSIGNMENT:started	ASSIGNMENT:submitted	ASSIGNMENT:accepted	ASSIGNMENT:reward
3 + 5	8	8			https://platform.toloka.ai/task/41864367/00027eccaf--6532b7021d79de7c06aab282	00027eccaf--6532af264eb520245255b9a9	00027eccaf--6532b7021d79de7c06aab282	00027eccaf--6532b7021d79de7c06aab27e	4f300f0c585181b13bfb9d19f0bfedb2	APPROVED	2023-10-20T17:21:06.545	2023-10-20T17:21:19.190	2023-10-20T17:21:19.190	0.0290000000
91 + 30	121				https://platform.toloka.ai/task/41864367/00027eccaf--6532b7021d79de7c06aab282	00027eccaf--6532b18702a2ad7a848d2bdc	00027eccaf--6532b7021d79de7c06aab282	00027eccaf--6532b7021d79de7c06aab27e	4f300f0c585181b13bfb9d19f0bfedb2	APPROVED	2023-10-20T17:21:06.545	2023-10-20T17:21:19.190	2023-10-20T17:21:19.190	0.0290000000
77 + 52	149				https://platform.toloka.ai/task/41864367/00027eccaf--6532b7021d79de7c06aab282	00027eccaf--6532b18902a2ad7a848d2cea	00027eccaf--6532b7021d79de7c06aab282	00027eccaf--6532b7021d79de7c06aab27e	4f300f0c585181b13bfb9d19f0bfedb2	APPROVED	2023-10-20T17:21:06.545	2023-10-20T17:21:19.190	2023-10-20T17:21:19.190	0.0290000000
279 + 490	769	769			https://platform.toloka.ai/task/41864367/00027eccaf--6532b703dc36b75808eea924	00027eccaf--6532af254eb520245255b979	00027eccaf--6532b703dc36b75808eea924	00027eccaf--6532b703dc36b75808eea922	cdaa4e3273fccf6cd19c58c7c1b49d94	APPROVED	2023-10-20T17:21:07.885	2023-10-20T17:21:44.699	2023-10-20T17:21:44.699	0.0290000000
60428 + 22740	83168				https://platform.toloka.ai/task/41864367/00027eccaf--6532b703dc36b75808eea924	00027eccaf--6532b18702a2ad7a848d2bb9	00027eccaf--6532b703dc36b75808eea924	00027eccaf--6532b703dc36b75808eea922	cdaa4e3273fccf6cd19c58c7c1b49d94	APPROVED	2023-10-20T17:21:07.885	2023-10-20T17:21:44.699	2023-10-20T17:21:44.699	0.0290000000
58 + 26	84				https://platform.toloka.ai/task/41864367/00027eccaf--6532b703dc36b75808eea924	00027eccaf--6532b18702a2ad7a848d2b8f	00027eccaf--6532b703dc36b75808eea924	00027eccaf--6532b703dc36b75808eea922	cdaa4e3273fccf6cd19c58c7c1b49d94	APPROVED	2023-10-20T17:21:07.885	2023-10-20T17:21:44.699	2023-10-20T17:21:44.699	0.0290000000
1980 + 3056	5036				https://platform.toloka.ai/task/41864367/00027eccaf--6532b705dc36b75808eea957	00027eccaf--6532b18702a2ad7a848d2b9e	00027eccaf--6532b705dc36b75808eea957	00027eccaf--6532b705dc36b75808eea955	cbe9ec90c12e40eeda5d2ef72f15b80d	APPROVED	2023-10-20T17:21:09.809	2023-10-20T17:21:49.504	2023-10-20T17:21:49.504	0.0290000000
7293 + 7529	14822	14822			https://platform.toloka.ai/task/41864367/00027eccaf--6532b705dc36b75808eea957	00027eccaf--6532af264eb520245255b9b3	00027eccaf--6532b705dc36b75808eea957	00027eccaf--6532b705dc36b75808eea955	cbe9ec90c12e40eeda5d2ef72f15b80d	APPROVED	2023-10-20T17:21:09.809	2023-10-20T17:21:49.504	2023-10-20T17:21:49.504	0.0290000000
90353 + 20281	110634				https://platform.toloka.ai/task/41864367/00027eccaf--6532b705dc36b75808eea957	00027eccaf--6532b18902a2ad7a848d2cd6	00027eccaf--6532b705dc36b75808eea957	00027eccaf--6532b705dc36b75808eea955	cbe9ec90c12e40eeda5d2ef72f15b80d	APPROVED	2023-10-20T17:21:09.809	2023-10-20T17:21:49.504	2023-10-20T17:21:49.504	0.0290000000
376 + 111	487	487			https://platform.toloka.ai/task/41864367/00027eccaf--6532b706087d3f50ca590789	00027eccaf--6532af254eb520245255b97d	00027eccaf--6532b706087d3f50ca590789	00027eccaf--6532b706087d3f50ca590780	7ffba062092ae3e56aafb1fb84d378df	APPROVED	2023-10-20T17:21:10.269	2023-10-20T17:21:26.719	2023-10-20T17:21:26.719	0.0290000000
5 + 9	14				https://platform.toloka.ai/task/41864367/00027eccaf--6532b706087d3f50ca590789	00027eccaf--6532b18702a2ad7a848d2c05	00027eccaf--6532b706087d3f50ca590789	00027eccaf--6532b706087d3f50ca590780	7ffba062092ae3e56aafb1fb84d378df	APPROVED	2023-10-20T17:21:10.269	2023-10-20T17:21:26.719	2023-10-20T17:21:26.719	0.0290000000
67 + 4	71				https://platform.toloka.ai/task/41864367/00027eccaf--6532b706087d3f50ca590789	00027eccaf--6532b18702a2ad7a848d2c17	00027eccaf--6532b706087d3f50ca590789	00027eccaf--6532b706087d3f50ca590780	7ffba062092ae3e56aafb1fb84d378df	APPROVED	2023-10-20T17:21:10.269	2023-10-20T17:21:26.719	2023-10-20T17:21:26.719	0.0290000000
1709 + 3041	4750				https://platform.toloka.ai/task/41864367/00027eccaf--6532b707984d520bfecdd478	00027eccaf--6532b18902a2ad7a848d2caf	00027eccaf--6532b707984d520bfecdd478	00027eccaf--6532b707984d520bfecdd475	1cb9c517a77b9e88f58fb05f44af135c	APPROVED	2023-10-20T17:21:11.379	2023-10-20T17:21:44.700	2023-10-20T17:21:44.700	0.0290000000
5 + 9	14				https://platform.toloka.ai/task/41864367/00027eccaf--6532b707984d520bfecdd478	00027eccaf--6532b18702a2ad7a848d2c05	00027eccaf--6532b707984d520bfecdd478	00027eccaf--6532b707984d520bfecdd475	1cb9c517a77b9e88f58fb05f44af135c	APPROVED	2023-10-20T17:21:11.379	2023-10-20T17:21:44.700	2023-10-20T17:21:44.700	0.0290000000
2808 + 6801	9609	9609			https://platform.toloka.ai/task/41864367/00027eccaf--6532b707984d520bfecdd478	00027eccaf--6532af264eb520245255b9af	00027eccaf--6532b707984d520bfecdd478	00027eccaf--6532b707984d520bfecdd475	1cb9c517a77b9e88f58fb05f44af135c	APPROVED	2023-10-20T17:21:11.379	2023-10-20T17:21:44.700	2023-10-20T17:21:44.700	0.0290000000
91 + 30	121				https://platform.toloka.ai/task/41864367/00027eccaf--6532b707e7bac2371970f422	00027eccaf--6532b18702a2ad7a848d2bdc	00027eccaf--6532b707e7bac2371970f422	00027eccaf--6532b707e7bac2371970f420	455e3a2111dc76524e3e6243bdf37427	APPROVED	2023-10-20T17:21:11.856	2023-10-20T17:21:48.021	2023-10-20T17:21:48.021	0.0290000000
58 + 26	84				https://platform.toloka.ai/task/41864367/00027eccaf--6532b707e7bac2371970f422	00027eccaf--6532b18702a2ad7a848d2b8f	00027eccaf--6532b707e7bac2371970f422	00027eccaf--6532b707e7bac2371970f420	455e3a2111dc76524e3e6243bdf37427	APPROVED	2023-10-20T17:21:11.856	2023-10-20T17:21:48.021	2023-10-20T17:21:48.021	0.0290000000
260 + 813	1073	1073			https://platform.toloka.ai/task/41864367/00027eccaf--6532b707e7bac2371970f422	00027eccaf--6532af264eb520245255b98f	00027eccaf--6532b707e7bac2371970f422	00027eccaf--6532b707e7bac2371970f420	455e3a2111dc76524e3e6243bdf37427	APPROVED	2023-10-20T17:21:11.856	2023-10-20T17:21:48.021	2023-10-20T17:21:48.021	0.0290000000
60 + 938	998				https://platform.toloka.ai/task/41864367/00027eccaf--6532b709087d3f50ca5907ef	00027eccaf--6532b18902a2ad7a848d2d2f	00027eccaf--6532b709087d3f50ca5907ef	00027eccaf--6532b709087d3f50ca5907ed	e406833b959069b906352c07c2d4be3e	APPROVED	2023-10-20T17:21:13.946	2023-10-20T17:22:12.119	2023-10-20T17:22:12.119	0.0290000000
1607 + 5179	6786				https://platform.toloka.ai/task/41864367/00027eccaf--6532b709087d3f50ca5907ef	00027eccaf--6532b18702a2ad7a848d2c23	00027eccaf--6532b709087d3f50ca5907ef	00027eccaf--6532b709087d3f50ca5907ed	e406833b959069b906352c07c2d4be3e	APPROVED	2023-10-20T17:21:13.946	2023-10-20T17:22:12.119	2023-10-20T17:22:12.119	0.0290000000
10 + 991	1001	1001			https://platform.toloka.ai/task/41864367/00027eccaf--6532b709087d3f50ca5907ef	00027eccaf--6532af264eb520245255b9a1	00027eccaf--6532b709087d3f50ca5907ef	00027eccaf--6532b709087d3f50ca5907ed	e406833b959069b906352c07c2d4be3e	APPROVED	2023-10-20T17:21:13.946	2023-10-20T17:22:12.119	2023-10-20T17:22:12.119	0.0290000000
4348 + 8977	13325	13325			https://platform.toloka.ai/task/41864367/00027eccaf--6532b7094553b86efb71e10d	00027eccaf--6532af264eb520245255b991	00027eccaf--6532b7094553b86efb71e10d	00027eccaf--6532b7094553b86efb71e10b	c643dce42156ac5ae114adfa28624faa	APPROVED	2023-10-20T17:21:13.304	2023-10-20T17:21:51.893	2023-10-20T17:21:51.893	0.0290000000
355 + 190	545				https://platform.toloka.ai/task/41864367/00027eccaf--6532b7094553b86efb71e10d	00027eccaf--6532b18702a2ad7a848d2c19	00027eccaf--6532b7094553b86efb71e10d	00027eccaf--6532b7094553b86efb71e10b	c643dce42156ac5ae114adfa28624faa	APPROVED	2023-10-20T17:21:13.304	2023-10-20T17:21:51.893	2023-10-20T17:21:51.893	0.0290000000
6731 + 3117	9848				https://platform.toloka.ai/task/41864367/00027eccaf--6532b7094553b86efb71e10d	00027eccaf--6532b18902a2ad7a848d2d44	00027eccaf--6532b7094553b86efb71e10d	00027eccaf--6532b7094553b86efb71e10b	c643dce42156ac5ae114adfa28624faa	APPROVED	2023-10-20T17:21:13.304	2023-10-20T17:21:51.893	2023-10-20T17:21:51.893	0.0290000000
1607 + 5179	6786				https://platform.toloka.ai/task/41864367/00027eccaf--6532b70a382aee2eeb814a54	00027eccaf--6532b18702a2ad7a848d2c23	00027eccaf--6532b70a382aee2eeb814a54	00027eccaf--6532b70a382aee2eeb814a4f	7a403ad9c02f5767765953f66b4422dc	APPROVED	2023-10-20T17:21:14.480	2023-10-20T17:21:48.223	2023-10-20T17:21:48.223	0.0290000000
60 + 938	998				https://platform.toloka.ai/task/41864367/00027eccaf--6532b70a382aee2eeb814a54	00027eccaf--6532b18902a2ad7a848d2d2f	00027eccaf--6532b70a382aee2eeb814a54	00027eccaf--6532b70a382aee2eeb814a4f	7a403ad9c02f5767765953f66b4422dc	APPROVED	2023-10-20T17:21:14.480	2023-10-20T17:21:48.223	2023-10-20T17:21:48.223	0.0290000000
2808 + 6801	9609	9609			https://platform.toloka.ai/task/41864367/00027eccaf--6532b70a382aee2eeb814a54	00027eccaf--6532af264eb520245255b9af	00027eccaf--6532b70a382aee2eeb814a54	00027eccaf--6532b70a382aee2eeb814a4f	7a403ad9c02f5767765953f66b4422dc	APPROVED	2023-10-20T17:21:14.480	2023-10-20T17:21:48.223	2023-10-20T17:21:48.223	0.0290000000
77 + 52	129				https://platform.toloka.ai/task/41864367/00027eccaf--6532b70bb060d944af29ba6a	00027eccaf--6532b18902a2ad7a848d2cea	00027eccaf--6532b70bb060d944af29ba6a	00027eccaf--6532b70bb060d944af29ba65	4ff3bb526bef2dfc09d25d66edcdc772	APPROVED	2023-10-20T17:21:15.503	2023-10-20T17:21:35.563	2023-10-20T17:21:35.563	0.0290000000
3 + 5	8	8			https://platform.toloka.ai/task/41864367/00027eccaf--6532b70bb060d944af29ba6a	00027eccaf--6532af264eb520245255b9a9	00027eccaf--6532b70bb060d944af29ba6a	00027eccaf--6532b70bb060d944af29ba65	4ff3bb526bef2dfc09d25d66edcdc772	APPROVED	2023-10-20T17:21:15.503	2023-10-20T17:21:35.563	2023-10-20T17:21:35.563	0.0290000000
6674 + 3683	10357				https://platform.toloka.ai/task/41864367/00027eccaf--6532b70bb060d944af29ba6a	00027eccaf--6532b18902a2ad7a848d2c97	00027eccaf--6532b70bb060d944af29ba6a	00027eccaf--6532b70bb060d944af29ba65	4ff3bb526bef2dfc09d25d66edcdc772	APPROVED	2023-10-20T17:21:15.503	2023-10-20T17:21:35.563	2023-10-20T17:21:35.563	0.0290000000
87 + 82	169	169			https://platform.toloka.ai/task/41864367/00027eccaf--6532b70c51f0de5a111a829f	00027eccaf--6532af264eb520245255b995	00027eccaf--6532b70c51f0de5a111a829f	00027eccaf--6532b70c51f0de5a111a829d	b6f9f76f184fbd8a5e4ab8f09b33540c	APPROVED	2023-10-20T17:21:16.896	2023-10-20T17:21:45.314	2023-10-20T17:21:45.314	0.0290000000
6731 + 3117	9848				https://platform.toloka.ai/task/41864367/00027eccaf--6532b70c51f0de5a111a829f	00027eccaf--6532b18902a2ad7a848d2d44	00027eccaf--6532b70c51f0de5a111a829f	00027eccaf--6532b70c51f0de5a111a829d	b6f9f76f184fbd8a5e4ab8f09b33540c	APPROVED	2023-10-20T17:21:16.896	2023-10-20T17:21:45.314	2023-10-20T17:21:45.314	0.0290000000
77 + 52	129				https://platform.toloka.ai/task/41864367/00027eccaf--6532b70c51f0de5a111a829f	00027eccaf--6532b18902a2ad7a848d2cea	00027eccaf--6532b70c51f0de5a111a829f	00027eccaf--6532b70c51f0de5a111a829d	b6f9f76f184fbd8a5e4ab8f09b33540c	APPROVED	2023-10-20T17:21:16.896	2023-10-20T17:21:45.314	2023-10-20T17:21:45.314	0.0290000000
67 + 4	71				https://platform.toloka.ai/task/41864367/00027eccaf--6532b70c984d520bfecdd4c3	00027eccaf--6532b18702a2ad7a848d2c17	00027eccaf--6532b70c984d520bfecdd4c3	00027eccaf--6532b70c984d520bfecdd4c1	a1f04b1d88ca645ef1402ff80c7c916e	APPROVED	2023-10-20T17:21:16.481	2023-10-20T17:21:40.583	2023-10-20T17:21:40.583	0.0290000000
444 + 1	445	445			https://platform.toloka.ai/task/41864367/00027eccaf--6532b70c984d520bfecdd4c3	00027eccaf--6532af264eb520245255b98d	00027eccaf--6532b70c984d520bfecdd4c3	00027eccaf--6532b70c984d520bfecdd4c1	a1f04b1d88ca645ef1402ff80c7c916e	APPROVED	2023-10-20T17:21:16.481	2023-10-20T17:21:40.583	2023-10-20T17:21:40.583	0.0290000000
1980 + 3056	5036				https://platform.toloka.ai/task/41864367/00027eccaf--6532b70c984d520bfecdd4c3	00027eccaf--6532b18702a2ad7a848d2b9e	00027eccaf--6532b70c984d520bfecdd4c3	00027eccaf--6532b70c984d520bfecdd4c1	a1f04b1d88ca645ef1402ff80c7c916e	APPROVED	2023-10-20T17:21:16.481	2023-10-20T17:21:40.583	2023-10-20T17:21:40.583	0.0290000000
90353 + 20281	110634				https://platform.toloka.ai/task/41864367/00027eccaf--6532b70d6a1218269c9e4192	00027eccaf--6532b18902a2ad7a848d2cd6	00027eccaf--6532b70d6a1218269c9e4192	00027eccaf--6532b70d6a1218269c9e418f	9cf440ded3ce355b265e7d106da6aed8	APPROVED	2023-10-20T17:21:17.866	2023-10-20T17:21:53.142	2023-10-20T17:21:53.142	0.0290000000
6569 + 6152	12721	12721			https://platform.toloka.ai/task/41864367/00027eccaf--6532b70d6a1218269c9e4192	00027eccaf--6532af264eb520245255b987	00027eccaf--6532b70d6a1218269c9e4192	00027eccaf--6532b70d6a1218269c9e418f	9cf440ded3ce355b265e7d106da6aed8	APPROVED	2023-10-20T17:21:17.866	2023-10-20T17:21:53.142	2023-10-20T17:21:53.142	0.0290000000
355 + 190	545				https://platform.toloka.ai/task/41864367/00027eccaf--6532b70d6a1218269c9e4192	00027eccaf--6532b18702a2ad7a848d2c19	00027eccaf--6532b70d6a1218269c9e4192	00027eccaf--6532b70d6a1218269c9e418f	9cf440ded3ce355b265e7d106da6aed8	APPROVED	2023-10-20T17:21:17.866	2023-10-20T17:21:53.142	2023-10-20T17:21:53.142	0.0290000000
87 + 82	169	169			https://platform.toloka.ai/task/41864367/00027eccaf--6532b70e4553b86efb71e1d8	00027eccaf--6532af264eb520245255b995	00027eccaf--6532b70e4553b86efb71e1d8	00027eccaf--6532b70e4553b86efb71e1d2	243597889936d571d9a40be1cfaae079	APPROVED	2023-10-20T17:21:18.975	2023-10-20T17:21:45.244	2023-10-20T17:21:45.244	0.0290000000
1980 + 3056	5036				https://platform.toloka.ai/task/41864367/00027eccaf--6532b70e4553b86efb71e1d8	00027eccaf--6532b18702a2ad7a848d2b9e	00027eccaf--6532b70e4553b86efb71e1d8	00027eccaf--6532b70e4553b86efb71e1d2	243597889936d571d9a40be1cfaae079	APPROVED	2023-10-20T17:21:18.975	2023-10-20T17:21:45.244	2023-10-20T17:21:45.244	0.0290000000
1709 + 3041	4750				https://platform.toloka.ai/task/41864367/00027eccaf--6532b70e4553b86efb71e1d8	00027eccaf--6532b18902a2ad7a848d2caf	00027eccaf--6532b70e4553b86efb71e1d8	00027eccaf--6532b70e4553b86efb71e1d2	243597889936d571d9a40be1cfaae079	APPROVED	2023-10-20T17:21:18.975	2023-10-20T17:21:45.244	2023-10-20T17:21:45.244	0.0290000000
1980 + 3056	5036				https://platform.toloka.ai/task/41864367/00027eccaf--6532b7101d79de7c06aab4f9	00027eccaf--6532b18702a2ad7a848d2b9e	00027eccaf--6532b7101d79de7c06aab4f9	00027eccaf--6532b7101d79de7c06aab4f7	4f300f0c585181b13bfb9d19f0bfedb2	APPROVED	2023-10-20T17:21:20.570	2023-10-20T17:21:43.216	2023-10-20T17:21:43.216	0.0290000000
591 + 887	1478	1478			https://platform.toloka.ai/task/41864367/00027eccaf--6532b7101d79de7c06aab4f9	00027eccaf--6532af264eb520245255b9ad	00027eccaf--6532b7101d79de7c06aab4f9	00027eccaf--6532b7101d79de7c06aab4f7	4f300f0c585181b13bfb9d19f0bfedb2	APPROVED	2023-10-20T17:21:20.570	2023-10-20T17:21:43.216	2023-10-20T17:21:43.216	0.0290000000
60 + 938	998				https://platform.toloka.ai/task/41864367/00027eccaf--6532b7101d79de7c06aab4f9	00027eccaf--6532b18902a2ad7a848d2d2f	00027eccaf--6532b7101d79de7c06aab4f9	00027eccaf--6532b7101d79de7c06aab4f7	4f300f0c585181b13bfb9d19f0bfedb2	APPROVED	2023-10-20T17:21:20.570	2023-10-20T17:21:43.216	2023-10-20T17:21:43.216	0.0290000000
153 + 389	542	542			https://platform.toloka.ai/task/41864367/00027eccaf--6532b710b060d944af29bb6f	00027eccaf--6532af264eb520245255b993	00027eccaf--6532b710b060d944af29bb6f	00027eccaf--6532b710b060d944af29bb68	0fa81c631c7ddf6866d0e74b445def47	APPROVED	2023-10-20T17:21:20.130	2023-10-20T17:21:43.722	2023-10-20T17:21:43.722	0.0290000000
777 + 15	792				https://platform.toloka.ai/task/41864367/00027eccaf--6532b710b060d944af29bb6f	00027eccaf--6532b18902a2ad7a848d2d34	00027eccaf--6532b710b060d944af29bb6f	00027eccaf--6532b710b060d944af29bb68	0fa81c631c7ddf6866d0e74b445def47	APPROVED	2023-10-20T17:21:20.130	2023-10-20T17:21:43.722	2023-10-20T17:21:43.722	0.0290000000
327 + 53	380				https://platform.toloka.ai/task/41864367/00027eccaf--6532b710b060d944af29bb6f	00027eccaf--6532b18902a2ad7a848d2cec	00027eccaf--6532b710b060d944af29bb6f	00027eccaf--6532b710b060d944af29bb68	0fa81c631c7ddf6866d0e74b445def47	APPROVED	2023-10-20T17:21:20.130	2023-10-20T17:21:43.722	2023-10-20T17:21:43.722	0.0290000000
1980 + 3056	5036				https://platform.toloka.ai/task/41864367/00027eccaf--6532b717567cd859d50df3dd	00027eccaf--6532b18702a2ad7a848d2b9e	00027eccaf--6532b717567cd859d50df3dd	00027eccaf--6532b717567cd859d50df3cf	d31983dd6f3d104c01d5b6ce47a67bac	APPROVED	2023-10-20T17:21:27.411	2023-10-20T17:22:08.511	2023-10-20T17:22:08.511	0.0290000000
800 + 85	885	885			https://platform.toloka.ai/task/41864367/00027eccaf--6532b717567cd859d50df3dd	00027eccaf--6532af254eb520245255b981	00027eccaf--6532b717567cd859d50df3dd	00027eccaf--6532b717567cd859d50df3cf	d31983dd6f3d104c01d5b6ce47a67bac	APPROVED	2023-10-20T17:21:27.411	2023-10-20T17:22:08.511	2023-10-20T17:22:08.511	0.0290000000
90353 + 20281	110634				https://platform.toloka.ai/task/41864367/00027eccaf--6532b717567cd859d50df3dd	00027eccaf--6532b18902a2ad7a848d2cd6	00027eccaf--6532b717567cd859d50df3dd	00027eccaf--6532b717567cd859d50df3cf	d31983dd6f3d104c01d5b6ce47a67bac	APPROVED	2023-10-20T17:21:27.411	2023-10-20T17:22:08.511	2023-10-20T17:22:08.511	0.0290000000
327 + 53	380				https://platform.toloka.ai/task/41864367/00027eccaf--6532b7181a56d0600c654383	00027eccaf--6532b18902a2ad7a848d2cec	00027eccaf--6532b7181a56d0600c654383	00027eccaf--6532b7181a56d0600c654381	7ffba062092ae3e56aafb1fb84d378df	APPROVED	2023-10-20T17:21:28.125	2023-10-20T17:22:02.854	2023-10-20T17:22:02.854	0.0290000000
90353 + 20281	110634				https://platform.toloka.ai/task/41864367/00027eccaf--6532b7181a56d0600c654383	00027eccaf--6532b18902a2ad7a848d2cd6	00027eccaf--6532b7181a56d0600c654383	00027eccaf--6532b7181a56d0600c654381	7ffba062092ae3e56aafb1fb84d378df	APPROVED	2023-10-20T17:21:28.125	2023-10-20T17:22:02.854	2023-10-20T17:22:02.854	0.0290000000
800 + 85	885	885			https://platform.toloka.ai/task/41864367/00027eccaf--6532b7181a56d0600c654383	00027eccaf--6532af254eb520245255b981	00027eccaf--6532b7181a56d0600c654383	00027eccaf--6532b7181a56d0600c654381	7ffba062092ae3e56aafb1fb84d378df	APPROVED	2023-10-20T17:21:28.125	2023-10-20T17:22:02.854	2023-10-20T17:22:02.854	0.0290000000
1709 + 3041	4750				https://platform.toloka.ai/task/41864367/00027eccaf--6532b718382aee2eeb814d6d	00027eccaf--6532b18902a2ad7a848d2caf	00027eccaf--6532b718382aee2eeb814d6d	00027eccaf--6532b718382aee2eeb814d6a	baa675bcdb4f55d1c58f4331e11dea48	APPROVED	2023-10-20T17:21:28.715	2023-10-20T17:22:12.117	2023-10-20T17:22:12.117	0.0290000000
192 + 942	1134	1134			https://platform.toloka.ai/task/41864367/00027eccaf--6532b718382aee2eeb814d6d	00027eccaf--6532af264eb520245255b99f	00027eccaf--6532b718382aee2eeb814d6d	00027eccaf--6532b718382aee2eeb814d6a	baa675bcdb4f55d1c58f4331e11dea48	APPROVED	2023-10-20T17:21:28.715	2023-10-20T17:22:12.117	2023-10-20T17:22:12.117	0.0290000000
1607 + 5179	6786				https://platform.toloka.ai/task/41864367/00027eccaf--6532b718382aee2eeb814d6d	00027eccaf--6532b18702a2ad7a848d2c23	00027eccaf--6532b718382aee2eeb814d6d	00027eccaf--6532b718382aee2eeb814d6a	baa675bcdb4f55d1c58f4331e11dea48	APPROVED	2023-10-20T17:21:28.715	2023-10-20T17:22:12.117	2023-10-20T17:22:12.117	0.0290000000
60 + 938	998				https://platform.toloka.ai/task/41864367/00027eccaf--6532b719382aee2eeb814d9c	00027eccaf--6532b18902a2ad7a848d2d2f	00027eccaf--6532b719382aee2eeb814d9c	00027eccaf--6532b719382aee2eeb814d9a	007230d9384bade0fa9dca06f738e9f3	APPROVED	2023-10-20T17:21:29.967	2023-10-20T17:22:04.697	2023-10-20T17:22:04.697	0.0290000000
6674 + 3683	10357				https://platform.toloka.ai/task/41864367/00027eccaf--6532b719382aee2eeb814d9c	00027eccaf--6532b18902a2ad7a848d2c97	00027eccaf--6532b719382aee2eeb814d9c	00027eccaf--6532b719382aee2eeb814d9a	007230d9384bade0fa9dca06f738e9f3	APPROVED	2023-10-20T17:21:29.967	2023-10-20T17:22:04.697	2023-10-20T17:22:04.697	0.0290000000
407 + 405	812	812			https://platform.toloka.ai/task/41864367/00027eccaf--6532b719382aee2eeb814d9c	00027eccaf--6532af264eb520245255b9b1	00027eccaf--6532b719382aee2eeb814d9c	00027eccaf--6532b719382aee2eeb814d9a	007230d9384bade0fa9dca06f738e9f3	APPROVED	2023-10-20T17:21:29.967	2023-10-20T17:22:04.697	2023-10-20T17:22:04.697	0.0290000000
407 + 405	812	812			https://platform.toloka.ai/task/41864367/00027eccaf--6532b71a984d520bfecdd7b1	00027eccaf--6532af264eb520245255b9b1	00027eccaf--6532b71a984d520bfecdd7b1	00027eccaf--6532b71a984d520bfecdd7ac	4d2a58921e426744ccfc554c572a2243	APPROVED	2023-10-20T17:21:30.295	2023-10-20T17:22:02.044	2023-10-20T17:22:02.044	0.0290000000
60 + 938	998				https://platform.toloka.ai/task/41864367/00027eccaf--6532b71a984d520bfecdd7b1	00027eccaf--6532b18902a2ad7a848d2d2f	00027eccaf--6532b71a984d520bfecdd7b1	00027eccaf--6532b71a984d520bfecdd7ac	4d2a58921e426744ccfc554c572a2243	APPROVED	2023-10-20T17:21:30.295	2023-10-20T17:22:02.044	2023-10-20T17:22:02.044	0.0290000000
355 + 190	545				https://platform.toloka.ai/task/41864367/00027eccaf--6532b71a984d520bfecdd7b1	00027eccaf--6532b18702a2ad7a848d2c19	00027eccaf--6532b71a984d520bfecdd7b1	00027eccaf--6532b71a984d520bfecdd7ac	4d2a58921e426744ccfc554c572a2243	APPROVED	2023-10-20T17:21:30.295	2023-10-20T17:22:02.044	2023-10-20T17:22:02.044	0.0290000000
1709 + 3041	4750				https://platform.toloka.ai/task/41864367/00027eccaf--6532b71d382aee2eeb814e84	00027eccaf--6532b18902a2ad7a848d2caf	00027eccaf--6532b71d382aee2eeb814e84	00027eccaf--6532b71d382aee2eeb814e7f	0a9c7a257f3d0408da86bb71843cd53f	APPROVED	2023-10-20T17:21:33.085	2023-10-20T17:22:18.632	2023-10-20T17:22:18.632	0.0290000000
63 + 73	136	136			https://platform.toloka.ai/task/41864367/00027eccaf--6532b71d382aee2eeb814e84	00027eccaf--6532af264eb520245255b9a3	00027eccaf--6532b71d382aee2eeb814e84	00027eccaf--6532b71d382aee2eeb814e7f	0a9c7a257f3d0408da86bb71843cd53f	APPROVED	2023-10-20T17:21:33.085	2023-10-20T17:22:18.632	2023-10-20T17:22:18.632	0.0290000000
6731 + 3117	9848				https://platform.toloka.ai/task/41864367/00027eccaf--6532b71d382aee2eeb814e84	00027eccaf--6532b18902a2ad7a848d2d44	00027eccaf--6532b71d382aee2eeb814e84	00027eccaf--6532b71d382aee2eeb814e7f	0a9c7a257f3d0408da86bb71843cd53f	APPROVED	2023-10-20T17:21:33.085	2023-10-20T17:22:18.632	2023-10-20T17:22:18.632	0.0290000000
5084 + 277	5361				https://platform.toloka.ai/task/41864367/00027eccaf--6532b71e1d79de7c06aab830	00027eccaf--6532b18702a2ad7a848d2bc8	00027eccaf--6532b71e1d79de7c06aab830	00027eccaf--6532b71e1d79de7c06aab81f	576b182836632025895b8ece8865383e	APPROVED	2023-10-20T17:21:34.236	2023-10-20T17:22:29.939	2023-10-20T17:22:29.939	0.0290000000
